@relation 'similarity values'

@attribute EXPERT {0.0,1.0}
@attribute FullDescriptionMatcher numeric
@attribute GeneralBagForAnnotationLabel[Levenshtein] numeric
@attribute GeneralBagForAnnotationLabel[QGramsDistance] numeric
@attribute GeneralBagForAnnotationLabel[SmithWaterman] numeric
@attribute GeneralBagForAnnotationLabel[Stoilos_JW] numeric
@attribute SoftJaccardLinStoilois numeric

@data
0.0,0,0.25,0.086957,0.285714,-1,0.610561
0.0,0.380849,0.166667,0,0.125,-1,0
0.0,0.346144,0.166667,0,0.285714,-1,0
0.0,0.350559,0.083333,0,0.25,-1,0
0.0,0.67835,0.166667,0,0.357143,-1,0
0.0,0.017486,0.333333,0.076923,0.3,-0.26851,0
0.0,0.467305,0.25,0,0.285714,-1,0
0.0,0.384204,0.166667,0.153846,0.4,-0.058899,0
0.0,0.187169,0.166667,0,0.5,-1,0
0.0,0.302305,0.235294,0,0.25,-1,0
0.0,0.545385,0.083333,0,0.25,-1,0
0.0,0.592442,0.166667,0.142857,0.333333,-0.131783,0
0.0,0.543203,0.153846,0.066667,0.083333,-1,0
0.0,0.699515,0.083333,0,0.1875,-1,0
0.0,0.012865,0.083333,0,0.181818,-1,0
0.0,0.087791,0.25,0,0.357143,-1,0
1.0,1,1,0.827586,1,1,1
0.0,0.534828,0.333333,0.076923,0.277778,-1,0
0.0,0.529674,0.083333,0,0.166667,-1,0
0.0,0.634125,0,0,0.25,-1,0
0.0,0.385996,0.083333,0,0.222222,-1,0
0.0,0.571939,0.076923,0.2,0.416667,0.016438,0.362212
0.0,0.002235,0.25,0,0.111111,-1,0
0.0,0.020855,0.166667,0,0.15,-1,0
0.0,0.395899,0.166667,0,0.25,-1,0
0.0,0.54831,0.25,0.076923,0.277778,-1,0
0.0,0.353449,0.166667,0,0.25,-1,0
0.0,0.015298,0.166667,0,0.111111,-1,0
0.0,0.343785,0.416667,0.08,0.333333,-0.231527,0
0.0,0.259459,0.25,0,0.416667,-1,0
0.0,0.002232,0.166667,0,0.166667,-1,0
0.0,0.325297,0.266667,0,0.208333,-1,0
0.0,0.613665,0.166667,0,0.090909,-1,0
0.0,0.030463,0,0,0.166667,-1,0
0.0,0.325167,0.125,0,0.166667,-1,0
0.0,0.339133,0.142857,0,0.166667,-1,0
0.0,0.492583,0,0,0,-1,0.827582
0.0,0.609111,0,0,0.166667,-1,0.723638
0.0,0.064586,0.15,0,0.333333,-1,0
0.0,0.407835,0.142857,0,0.166667,-1,0.548862
0.0,0.530968,0,0,0.166667,-1,0
0.0,0.159912,0.166667,0,0.25,-1,0
0.0,0.311882,0.181818,0,0.25,-1,0
0.0,0.484442,0,0,0.166667,-1,0.56276
0.0,0.516269,0.083333,0,0.166667,-1,0
0.0,0.473897,0,0,0.166667,-1,0
0.0,0.541641,0.25,0.222222,0.333333,-1,0
0.0,0.038368,0.090909,0,0.166667,-1,0
0.0,0.099786,0.285714,0.235294,0.416667,-1,0
0.0,0.536953,0.083333,0,0.166667,-1,0
0.0,0.456634,0.111111,0.1,0.166667,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.541857,0.166667,0.133333,0.25,-0.9,0
0.0,0.533444,0.333333,0.105263,0.166667,-0.9,0
0.0,0.488812,0.230769,0.083333,0.166667,-0.9,0
0.0,0.003774,0.222222,0,0.333333,-1,0
0.0,0.017606,0.1,0,0.166667,-1,0
0.0,0.366313,0.166667,0,0.25,-1,0
0.0,0.468144,0,0,0,-1,0
0.0,0.580087,0,0,0,-1,0
0.0,0.045624,0,0,0.166667,-1,0
0.0,0.300906,0,0,0.166667,-1,0
0.0,0.278645,0,0,0,-1,0
0.0,0.016568,0.166667,0.125,0.166667,-1,0
0.0,0.347723,0.2,0,0.333333,-1,0
0.0,0.504256,0.181818,0,0.25,-1,0
0.0,0,0.384615,0.083333,0.357143,-1,0
0.0,0.895217,0.230769,0,0.125,-1,0
0.0,0.323162,0.230769,0,0.214286,-1,0
0.0,0.32842,0,0,0,-1,0
0.0,0.576964,0.076923,0,0.142857,-1,0
0.0,0.035686,0.230769,0.04878,0.230769,-0.481208,0
0.0,0.389689,0.230769,0.083333,0.428571,-0.157666,0
0.0,0.357257,0.153846,0,0.1,-1,0
0.0,0.143798,0.230769,0,0.625,-1,0
0.0,0.282641,0.176471,0,0.181818,-1,0
0.0,0.504342,0,0,0.166667,-1,0
0.0,0.544413,0,0,0.083333,-1,0
0.0,0.503236,0.153846,0.064516,0.076923,-1,0
0.0,0.40766,0.076923,0,0.25,-1,0
0.0,0.123735,0.230769,0,0.181818,-1,0
0.0,0.103046,0.117647,0,0.153846,-1,0
0.0,0.526137,0.230769,0.066667,0.208333,-1,0
1.0,1,0.615385,0.518519,0.722222,0.386231,0.489584
0.0,0.443123,0.153846,0.173913,0.333333,-0.8,0
0.0,0.530366,0.153846,0.090909,0.5,-0.9,0
0.0,0.358923,0.230769,0.076923,0.111111,-0.9,0.583432
0.0,0.478966,0.076923,0.064516,0.076923,-0.9,0
0.0,0.001717,0.307692,0,0.222222,-1,0
0.0,0.032044,0.307692,0.071429,0.3,-0.292928,0
0.0,0.329232,0.230769,0,0.375,-1,0
0.0,0.880111,0.461538,0.444444,0.666667,0.340776,0.390043
0.0,0.33078,0.076923,0,0.25,-1,0
0.0,0.046247,0.230769,0,0.277778,-1,0
0.0,0.425399,0.230769,0,0.222222,-1,0
0.0,0.258657,0.153846,0,0.25,-1,0
0.0,0.127454,0.153846,0,0.166667,-1,0
0.0,0.324897,0.066667,0,0.153846,-1,0
0.0,0.523311,0.153846,0,0.227273,-1,0
0.0,0,0.142857,0,0.25,-1,0
0.0,0.38391,0.25,0.125,0.625,-1,0
0.0,0.348821,0.142857,0,0.375,-1,0
0.0,0.357258,0,0,0,-1,0
0.0,0.684116,0,0,0,-1,0
0.0,0.12772,0.1,0,0.25,-1,0
0.0,0.47129,0,0,0.25,-1,0
0.0,0.391658,0.1,0,0.25,-1,0
0.0,0.186,0,0,0,-1,0
0.0,0.304678,0.090909,0,0.25,-1,0
0.0,0.549962,0,0,0.25,-1,0
0.0,0.597091,0.083333,0,0.25,-1,0
0.0,0.547847,0.076923,0,0.25,-1,0
0.0,0.467917,0,0,0.25,-1,0
0.0,0.012784,0.090909,0,0.375,-1,0
0.0,0.096155,0.117647,0,0.25,-1,0
0.0,0.634125,0,0,0.25,-1,0
0.0,0.539126,0.222222,0.111111,0.625,-0.9,0
0.0,0.534511,0.166667,0.142857,0.25,-0.9,0
1.0,1,1,0.615385,1,1,1
0.0,0.393485,0.111111,0.117647,0.25,-0.9,0
0.0,0.577271,0.230769,0.090909,0.375,-0.9,0
0.0,0.002221,0,0,0,-1,0
0.0,0.020724,0.2,0,0.5,-1,0
0.0,0.39907,0,0,0,-1,0
0.0,0.552716,0.111111,0,0.5,-1,0
0.0,0.359935,0.25,0,0.25,-1,0
0.0,0.015202,0.222222,0,0.5,-1,0
0.0,0.342427,0.111111,0,0.25,-1,0
0.0,0.261467,0,0,0,-1,0
0.0,0.002218,0,0,0.5,-1,0
0.0,0.327851,0.066667,0,0.375,-1,0
0.0,0.559898,0.181818,0,0.5,-1,0
0.0,0,0.111111,0,0.142857,-1,0
0.0,0.26032,0,0,0.125,-1,0
0.0,0.437676,0,0,0.142857,-1,0
0.0,0.905177,0.222222,0,0.375,-1,0
0.0,0.442868,0.222222,0,0.214286,-1,0
0.0,0.063669,0.3,0,0.333333,-0.371335,0
0.0,0.425006,0.333333,0,0.285714,-1,0
0.0,0.923077,0.1,0,0.222222,-1,0
0.0,0.110578,0.111111,0,0.25,-1,0
0.0,0.31118,0.181818,0,0.222222,-1,0
0.0,0.77714,0.111111,0,0.25,-1,0
0.0,0.483448,0.083333,0,0.222222,-1,0
0.0,0.373318,0.076923,0,0.166667,-1,0
0.0,0.334836,0.222222,0,0.3125,-1,0
0.0,0.467497,0,0,0.222222,-1,0
0.0,0.468678,0.235294,0,0.222222,-1,0
0.0,0.386755,0.083333,0,0.222222,-1,0
0.0,0.365569,0.111111,0.086957,0.111111,-0.9,0.583432
0.0,0.527247,0.333333,0.105263,0.166667,-0.9,0
0.0,0.394258,0.111111,0.111111,0.25,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.352079,0.230769,0.148148,0.222222,-0.8,0
0.0,0.007935,0.111111,0,0.277778,-1,0
0.0,0.021151,0.1,0,0.222222,-1,0
0.0,0.396361,0.111111,0,0.25,-1,0
0.0,0.374784,0,0,0.222222,-1,0.436071
0.0,0.779482,0.111111,0,0.25,-1,0
0.0,0.467497,0,0,0.111111,-1,0
0.0,0.363463,0,0,0.111111,-1,0
0.0,0.2888,0.222222,0,0.25,-1,0
0.0,0.081142,0.111111,0,0.25,-1,0
0.0,0.359656,0.2,0,0.166667,-1,0
0.0,0.403211,0.090909,0,0.111111,-1,0
0.0,0,0,0,0.285714,-1,0
0.0,0.346703,0.153846,0,0.25,-1,0
0.0,0.31511,0.307692,0.083333,0.285714,-1,0.446403
0.0,0.31913,0.153846,0,0.25,-1,0.447774
0.0,0.617532,0.230769,0,0.142857,-1,0
0.0,0.015918,0.3,0.097561,0.307692,-0.325399,0
0.0,0.425408,0.307692,0,0.142857,-1,0.336159
0.0,0.349757,0.230769,0.148148,0.4,-0.089067,0
0.0,0.170388,0.153846,0.095238,0.25,-1,0
0.0,0.275202,0.176471,0.071429,0.153846,-1,0
0.0,0.496488,0.153846,0,0.25,-1,0.342418
0.0,0.539325,0.230769,0.137931,0.333333,-0.161283,0
0.0,0.494502,0.076923,0,0.192308,-1,0
0.0,0.422981,0.153846,0,0.1875,-1,0
0.0,0.011711,0.153846,0.142857,0.363636,-0.127867,0
0.0,0.07992,0.176471,0.055556,0.285714,-1,0
0.0,0.571939,0.076923,0.2,0.416667,0.016438,0.362212
0.0,0.486877,0.153846,0.074074,0.222222,-0.9,0
0.0,0.482185,0.230769,0.086957,0.166667,-0.9,0
0.0,0.577271,0.230769,0.090909,0.375,-0.9,0
0.0,0.351389,0.230769,0.153846,0.222222,-0.8,0
1.0,1,1,0.83871,1,1,1
0.0,0.002035,0.076923,0.074074,0.111111,-1,0
0.0,0.018985,0.307692,0,0.2,-1,0
0.0,0.360404,0.153846,0,0.25,-1,0
0.0,0.49915,0.076923,0,0.111111,-1,0
0.0,0.32176,0.153846,0,0.25,-1,0
0.0,0.013926,0.153846,0,0.111111,-1,0
0.0,0.366992,0.153846,0.076923,0.222222,-1,0
0.0,0.236197,0.153846,0,0.333333,-1,0
0.0,0.002032,0.076923,0,0.166667,-1,0
0.0,0.296132,0.2,0,0.192308,-1,0
0.0,0.505837,0.076923,0,0.181818,-1,0
0.0,0,0.222222,0,0.142857,-1,0
0.0,0.001258,0.111111,0,0.125,-1,0
0.0,0.146468,0.222222,0.1,0.142857,-1,0
0.0,0.007195,0,0,0,-1,0
0.0,0.002313,0,0,0.142857,-1,0
0.0,0.00149,0.4,0.086957,0.277778,-1,0
0.0,0.205761,0.111111,0,0.285714,-1,0.399432
0.0,0.007978,0.1,0,0.111111,-1,0
0.0,0.002414,0.222222,0.117647,0.25,-1,0
0.0,0.003942,0.363636,0.166667,0.333333,-0.203145,0
0.0,0.585671,0,0,0.166667,-1,0
0.0,0.248859,0.083333,0,0.111111,-1,0
0.0,0.237662,0.307692,0,0.222222,-1,0
0.0,0.001429,0.111111,0,0.1875,-1,0
0.0,0.00217,0,0,0.111111,-1,0
0.0,0.004123,0.235294,0.0625,0.277778,-1,0
0.0,0.002262,0.25,0,0.111111,-1,0
0.0,0.001767,0,0,0.111111,-1,0
0.0,0.003768,0.222222,0,0.333333,-1,0
0.0,0.002248,0,0,0,-1,0
0.0,0.008015,0.111111,0,0.277778,-1,0
0.0,0.00206,0.076923,0.074074,0.111111,-1,0
1.0,1,1,0.782609,1,1,1
0.0,0,0.2,0.083333,0.222222,-0.9,0
0.0,0.270176,0.333333,0.235294,0.5,-0.8,0.519409
0.0,0.001811,0.111111,0.086957,0.111111,-0.9,0
0.0,0.007038,0.222222,0.111111,0.25,-0.9,0
0.0,0.00258,0.111111,0.090909,0.222222,-0.9,0.477171
0.0,0.052701,0.444444,0.090909,0.222222,-1,0
0.0,0.003357,0.111111,0,0.166667,-1,0
0.0,0.002397,0,0,0,-1,0
0.0,0.004243,0.133333,0,0.111111,-1,0
0.0,0.001784,0.090909,0,0.111111,-1,0
0.0,0,0.142857,0,0.25,-1,0
0.0,0.238317,0.125,0,0.25,-1,0
0.0,0.708937,0.285714,0.133333,0.75,0.38152,0
0.0,0.660763,0,0,0,-1,0
0.0,0.431666,0.142857,0.133333,0.25,-1,0
0.0,0.527532,0.1,0.0625,0.375,-1,0
0.0,0.724858,0.5,0.5,1,0.666667,0.68337
0.0,0.472938,0.1,0,0.25,-1,0
0.0,0.134718,0.25,0,0.375,-1,0
0.0,0.253424,0.176471,0.153846,0.5,-1,0
0.0,0.694463,0,0,0,-1,0
0.0,0.74132,0.083333,0,0.25,-1,0
0.0,0.774101,0.076923,0,0.375,-1,0
0.0,0.325898,0.125,0,0.25,-1,0
0.0,0.236988,0.090909,0,0.25,-1,0
0.0,0.389114,0.142857,0,0.25,-1,0
0.0,0.395899,0.166667,0,0.25,-1,0
0.0,0.33467,0.111111,0,0.25,-1,0
0.0,0.361346,0.166667,0,0.25,-1,0
0.0,0.39907,0,0,0,-1,0
0.0,0.377421,0.111111,0,0.25,-1,0
0.0,0.360404,0.153846,0,0.25,-1,0
0.0,0.266955,0.333333,0.222222,0.5,-0.9,0.519409
0.0,0.012033,0.3,0.210526,0.25,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.343106,0.222222,0.111111,0.25,-0.9,0
0.0,0.628976,0.25,0.153846,0.375,-0.9,0
0.0,0.236988,0.111111,0.117647,0.25,-0.9,0
0.0,0.949372,0.111111,0,0.25,-1,0
0.0,0.224207,0.5,0.285714,0.5,-1,0
0.0,0.013899,0,0,0,-1,0
0.0,0.281861,0.2,0.166667,0.5,-1,0
0.0,0.388044,0.090909,0,0.25,-1,0
0.0,0,0.1,0,0.214286,-1,0
0.0,0.037715,0.1,0,0.125,-1,0
0.0,0.033552,0.2,0,0.142857,-1,0
0.0,0.030814,0.1,0,0.25,-1,0
0.0,0.034676,0.3,0.095238,0.142857,-1,0
0.0,0,0.2,0.102564,0.2,-1,0
0.0,0.023933,0.2,0.090909,0.357143,-1,0
0.0,0.034165,0.1,0,0.2,-1,0.498351
0.0,0,0,0,0.25,-1,0
0.0,0.029541,0.176471,0.0625,0.2,-1,0.386235
0.0,0.05535,0.1,0,0.166667,-1,0
0.0,0.057891,0.166667,0,0.2,-1,0.378505
0.0,0.055719,0.153846,0,0.2,-1,0
0.0,0.021425,0.1,0,0.125,-1,0
0.0,0,0.090909,0,0.25,-1,0
0.0,0.102793,0.176471,0,0.214286,-1,0
0.0,0.033909,0.166667,0,0.15,-1,0
0.0,0.052964,0.2,0,0.222222,-1,0
0.0,0.028239,0.1,0,0.166667,-1,0
0.0,0.033698,0.2,0,0.5,-1,0
0.0,0.034324,0.1,0,0.222222,-1,0
0.0,0.030869,0.307692,0,0.2,-1,0
0.0,0,0.2,0.083333,0.222222,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.019565,0.3,0.222222,0.25,-0.9,0
0.0,0.054299,0.3,0.083333,0.222222,-0.9,0
0.0,0.11088,0.3,0.105263,0.5,-0.9,0
0.0,0,0.2,0.173913,0.333333,-0.101901,0
0.0,0.009738,0.1,0,0.222222,-1,0
0.0,0.02516,0.3,0.1,0.166667,-1,0.511201
0.0,0,0.2,0,0.25,-1,0
0.0,0.031801,0.2,0.066667,0.15,-1,0.378354
0.0,0.053486,0.181818,0.076923,0.3,-0.240602,0
0.0,0,0.444444,0.1,0.357143,-1,0
0.0,0.873167,0.222222,0,0.125,-1,0
0.0,0.33678,0.111111,0,0.142857,-1,0
0.0,0.342261,0,0,0,-1,0
0.0,0.601278,0.111111,0,0.142857,-1,0
0.0,0.03719,0.15,0.054054,0.333333,-0.371335,0
0.0,0.406111,0.222222,0,0.214286,-1,0
0.0,0.372312,0.1,0,0.111111,-1,0
0.0,0.149857,0.222222,0,0.5,-1,0
0.0,0.294552,0.090909,0,0.111111,-1,0
0.0,0.525596,0,0,0.166667,-1,0
0.0,0.567356,0.166667,0,0.111111,-1,0
0.0,0.524443,0.307692,0.074074,0.111111,-1,0
0.0,0.42484,0,0,0.125,-1,0
0.0,0.128949,0.181818,0,0.166667,-1,0
0.0,0.107389,0.058824,0,0.111111,-1,0
0.0,0.54831,0.25,0.076923,0.277778,-1,0
0.0,0.894649,0.666667,0.521739,0.666667,0.531532,0.489584
0.0,0.461797,0,0,0,-1,0
0.0,0.552716,0.111111,0,0.5,-1,0
0.0,0.374049,0,0,0.222222,-1,0.583432
0.0,0.49915,0.076923,0,0.111111,-1,0
0.0,0.00179,0.111111,0.086957,0.111111,-0.9,0
0.0,0.033394,0.3,0.083333,0.222222,-0.9,0
0.0,0.343106,0.222222,0.117647,0.25,-0.9,0
1.0,1,1,0.782609,1,1,0.390043
0.0,0.344719,0.111111,0.111111,0.25,-0.9,0
0.0,0.048196,0.111111,0.090909,0.222222,-0.9,0
0.0,0.412459,0.111111,0,0.111111,-1,0
0.0,0.269557,0,0,0.166667,-1,0
0.0,0.132825,0.111111,0,0.166667,-1,0
0.0,0.338589,0.133333,0,0.166667,-1,0
0.0,0.545364,0.090909,0,0.222222,-1,0
0.0,0.038297,0.181818,0.090909,0.142857,-1,0
0.0,0.234568,0.181818,0,0.125,-1,0
0.0,0.388979,0.181818,0,0.214286,-1,0
0.0,0.954975,0.090909,0,0.25,-1,0
0.0,0.412152,0.181818,0,0.142857,-1,0
0.0,0.834121,0.272727,0,0.2,-1,0
0.0,0.290797,0.090909,0,0.1875,-1,0
0.0,0.752546,0.181818,0,0.15,-1,0
0.0,0.094942,0.090909,0,0.25,-1,0
0.0,0.28555,0.117647,0,0.136364,-1,0
0.0,0.383918,0,0,0.333333,-1,0
0.0,0.41014,0.166667,0,0.181818,-1,0
0.0,0.822588,0.846154,0.758621,1,0.916667,0.687907
0.0,0.325683,0,0,0.25,-1,0
0.0,0.270806,0,0,0.227273,-1,0
0.0,0.389863,0.181818,0,0.181818,-1,0
0.0,0.34626,0.166667,0.071429,0.090909,-1,0
0.0,0.329405,0.272727,0.08,0.111111,-1,0
0.0,0.560585,0,0,0.166667,-1,0
0.0,0.352615,0.090909,0,0.25,-1,0
0.0,0.76213,0.090909,0,0.166667,-1,0
0.0,0.315216,0.076923,0,0.136364,-1,0
0.0,0.006813,0.363636,0.08,0.222222,-0.9,0
0.0,0.086588,0.181818,0.076923,0.2,-0.9,0
0.0,0.628976,0.090909,0.105263,0.375,-0.9,0
0.0,0.337709,0.363636,0.16,0.111111,-0.9,0
1.0,1,0.363636,0.4,1,0.72,0
0.0,0.270806,0.090909,0.083333,0.111111,-0.9,0
0.0,0.805188,0.272727,0,0.222222,-1,0
0.0,0.265435,0.181818,0,0.25,-1,0
0.0,0.062919,0.090909,0,0.166667,-1,0
0.0,0.329731,0.066667,0,0.136364,-1,0
0.0,0.365759,0,0,0.181818,-1,0
0.0,0.183407,0.111111,0,0.142857,-1,0
0.0,0.033476,0,0,0.125,-1,0.663283
0.0,0.33477,0.222222,0,0.142857,-1,0
0.0,0.395846,0.111111,0,0.25,-1,0
0.0,0.103278,0.222222,0,0.142857,-1,0
0.0,0.461906,0.15,0,0.222222,-1,0
0.0,0.096985,0.222222,0.2,0.285714,-1,0
0.0,0.156478,0.1,0,0.111111,-1,0
0.0,0.002564,0.111111,0,0.25,-1,0
0.0,0.064973,0.181818,0,0.277778,-1,0
0.0,0.3241,0.111111,0,0.166667,-1,0
0.0,0.116059,0.083333,0,0.111111,-1,0
0.0,0.239872,0.076923,0,0.111111,-1,0
0.0,0.271953,0,0,0.125,-1,0
0.0,1,0.090909,0,0.166667,-1,0
0.0,0.34842,0.117647,0,0.142857,-1,0.455634
0.0,0.015298,0.166667,0,0.111111,-1,0
0.0,0.047011,0,0,0.222222,-1,0
0.0,0.045006,0,0,0.166667,-1,0
0.0,0.015202,0.222222,0,0.5,-1,0
0.0,0.467497,0,0,0.111111,-1,0
0.0,0.013926,0.153846,0,0.111111,-1,0
0.0,0.00255,0.111111,0.086957,0.222222,-0.9,0.480484
0.0,0,0.2,0.166667,0.333333,-0.101901,0
0.0,0.236988,0.111111,0.117647,0.25,-0.9,0
0.0,0.048196,0.111111,0.086957,0.222222,-0.9,0
0.0,0.270806,0.111111,0.111111,0.25,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.310197,0,0,0.222222,-1,0
0.0,0.119074,0,0,0.166667,-1,0
0.0,0.877533,0,0,0.25,-1,0
0.0,0.118583,0.2,0,0.111111,-1,0
0.0,0.106707,0.727273,0.48,0.888889,0.759128,0
0.0,0.020283,0.222222,0,0.285714,-1,0
0.0,0.465438,0.111111,0,0.125,-1,0
0.0,0.538853,0.222222,0.1,0.214286,-1,0
0.0,0.842826,0,0,0,-1,0
0.0,0.352612,0.111111,0,0.142857,-1,0
0.0,0.677096,0.7,0.608696,0.777778,0.651615,0
0.0,0.362409,0.111111,0,0.285714,-1,0
0.0,0.379327,0.1,0,0.166667,-1,0
0.0,0.082508,0.111111,0.117647,0.25,-1,0
0.0,0.411115,0.363636,0.083333,0.333333,-0.33148,0
0.0,0.341743,0,0,0.166667,-1,0
0.0,0.406658,0.083333,0,0.222222,-1,0
0.0,0.848412,0.230769,0,0.222222,-1,0
0.0,0.493607,0.222222,0,0.125,-1,0
0.0,0.310197,0,0,0.111111,-1,0
0.0,0.292453,0.222222,0.0625,0.214286,-1,0
0.0,0.342233,0.416667,0,0.333333,-0.231527,0
0.0,0.418514,0.111111,0,0.111111,-1,0
0.0,0.288194,0,0,0.166667,-1,0
0.0,0.340877,0.111111,0,0.25,-1,0
0.0,0.348659,0,0,0.111111,-1,0
0.0,0.365031,0.153846,0.074074,0.222222,-1,0
0.0,0.051544,0.444444,0.086957,0.222222,-1,0
0.0,0.005928,0.1,0,0.222222,-1,0
0.0,0.949372,0.111111,0,0.25,-1,0
0.0,0.409823,0.111111,0,0.111111,-1,0
0.0,0.805188,0.222222,0,0.25,-1,0
0.0,0.310197,0,0,0.222222,-1,0
1.0,1,1,1,1,1,1
0.0,0.486861,0.333333,0.210526,0.333333,-0.8,0
0.0,0.075638,0,0,0.166667,-1,0
0.0,0.405716,0.2,0,0.222222,-1,0
0.0,0.355162,0.090909,0,0.111111,-1,0
0.0,0.158623,0,0,0.333333,-1,0
0.0,0.188402,0,0,0.166667,-1,0
0.0,0.683775,0.142857,0,0.333333,-1,0
0.0,0.264002,0.166667,0,0.25,-1,0
0.0,0.340167,0.142857,0.117647,0.166667,-1,0
0.0,0.083233,0.15,0.058824,0.333333,-1,0
0.0,0.24248,0.375,0.222222,0.333333,-1,0
0.0,0.294102,0.1,0,0.166667,-1,0
0.0,0.080645,0,0,0.25,-1,0
0.0,0.849915,0.352941,0.428571,1,0.521739,0.671328
0.0,0.285804,0.166667,0,0.166667,-1,0
0.0,0.285799,0.166667,0,0.166667,-1,0
0.0,0.274418,0.153846,0,0.25,-1,0
0.0,0.265774,0.25,0,0.333333,-1,0
0.0,0.330861,0.090909,0,0.166667,-1,0
0.0,0.165554,0.176471,0,0.333333,-1,0
0.0,0.261082,0.25,0,0.416667,-1,0
0.0,0.264574,0,0,0.166667,-1,0
0.0,0.264138,0,0,0,-1,0
0.0,0.263103,0,0,0,-1,0
0.0,0.290036,0.222222,0,0.25,-1,0
0.0,0.237674,0.153846,0,0.333333,-1,0
0.0,0.003338,0.111111,0,0.166667,-1,0
0.0,0.01557,0.3,0.095238,0.166667,-1,0.511201
0.0,0.22561,0.5,0.285714,0.5,-1,0
0.0,0.271244,0,0,0.166667,-1,0
0.0,0.270129,0.166667,0,0.375,-1,0
0.0,0.119074,0,0,0.166667,-1,0
0.0,0.500752,0.333333,0.210526,0.333333,-0.9,0
1.0,1,1,1,1,1,1
0.0,0.071999,0.166667,0,0.166667,-1,0
0.0,0.908832,0.4,0.461538,1,0.571429,0.657344
0.0,0.272683,0.090909,0,0.166667,-1,0
0.0,0.170341,0,0,0.166667,-1,0
0.0,0.092259,0.125,0,0.166667,-1,0
0.0,0.025047,0.142857,0,0.166667,-1,0
0.0,0.07959,0.333333,0,0.5,-1,0
0.0,0.065699,0.142857,0,0.416667,-1,0
0.0,0.428998,0.15,0,0.25,-1,0
0.0,0.003151,0.142857,0,0.333333,-1,0
0.0,0.049886,0.2,0,0.333333,-1,0
0.0,0.002381,0,0,0,-1,0
0.0,0.039751,0.090909,0,0.166667,-1,0
0.0,0.003644,0.333333,0,0.333333,-1,0
0.0,0.003811,0.166667,0,0.333333,-1,0
0.0,0.01429,0.076923,0,0.166667,-1,0
0.0,0.040593,0.25,0.111111,0.166667,-1,0
0.0,0.944427,0.181818,0,0.166667,-1,0.889276
0.0,0.256752,0.142857,0.117647,0.166667,-1,0
0.0,0.002232,0.166667,0,0.166667,-1,0
0.0,0.129559,0.333333,0,0.416667,-1,0
0.0,0.016344,0.166667,0.125,0.166667,-1,0
0.0,0.002218,0,0,0.5,-1,0
0.0,0.080982,0.111111,0,0.25,-1,0
0.0,0.002032,0.076923,0,0.166667,-1,0
0.0,0.002368,0,0,0,-1,0
0.0,0,0.2,0,0.25,-1,0
0.0,0.013899,0,0,0,-1,0
0.0,0.132825,0.111111,0,0.166667,-1,0
0.0,0.064225,0.166667,0,0.25,-1,0
0.0,0.877533,0,0,0.25,-1,0
0.0,0.076414,0,0,0.166667,-1,0
0.0,0.071551,0.166667,0,0.166667,-1,0
1.0,1,1,1,1,1,1
0.0,0.272877,0.2,0,0.333333,-1,0
0.0,0.00176,0.090909,0,0.25,-1,0
0.0,0.061196,0.2,0,0.285714,-1,0
0.0,0.237544,0.2,0,0.125,-1,0
0.0,0.80164,0.1,0,0.285714,-1,0
0.0,0.330083,0.1,0,0.25,-1,0
0.0,0.416817,0.2,0.095238,0.142857,-1,0
0.0,0.1056,0.25,0.105263,0.2,-0.9,0
0.0,0.305752,0.3,0.181818,0.285714,-1,0
0.0,0.360875,0,0,0.2,-1,0
0.0,0.102316,0.1,0,0.5,-1,0
0.0,0.803754,0.411765,0.375,0.6,0.161668,0.5
0.0,0.360423,0.1,0,0.166667,-1,0
0.0,0.360317,0.166667,0,0.2,-1,0
0.0,0.345963,0.076923,0,0.15,-1,0
0.0,0.321309,0.1,0,0.25,-1,0
0.0,0.329497,0,0,0.1,-1,0.522413
0.0,0.201505,0.117647,0,0.214286,-1,0
0.0,0.328566,0.416667,0,0.3,-1,0
0.0,0.333583,0.2,0,0.222222,-1,0
0.0,0.330662,0,0,0,-1,0
0.0,0.331146,0,0,0.25,-1,0
0.0,0.362558,0.1,0,0.166667,-1,0
0.0,0.299108,0.153846,0,0.2,-1,0
0.0,0.004235,0.1,0,0.111111,-1,0
0.0,0.019754,0.2,0.08,0.1,-1,0.378354
0.0,0.284694,0.3,0.222222,0.5,-1,0
0.0,0.341992,0.1,0,0.166667,-1,0
0.0,0.336772,0.2,0,0.375,-1,0
0.0,0.118583,0.1,0,0.166667,-1,0
0.0,0.420612,0.3,0,0.222222,-1,0
0.0,0.91226,0.6,0.6,1,0.75,0.657344
0.0,0.272877,0.3,0,0.333333,-1,0.59522
1.0,1,0.666667,0.666667,0.75,0.88,0.489584
0.0,0.339627,0,0,0.15,-1,0
0.0,0,0.090909,0,0.142857,-1,0
0.0,0.380712,0.090909,0,0.125,-1,0
0.0,0.360552,0.181818,0,0.142857,-1,0
0.0,0.359796,0.090909,0,0.25,-1,0
0.0,0.625693,0.181818,0,0.142857,-1,0
0.0,0.016147,0.1,0,0.181818,-1,0
0.0,0.441573,0.090909,0,0.142857,-1,0
